date,SP500_Close,VIX_Close,n_tweets,n_original,n_retweet,avg_favorites,avg_retweets
2019-05-07,2884.050048828125,19.31999969482422,3.0,2.0,1.0,68211.33333333333,16208.666666666666
2019-05-08,2879.419921875,19.399999618530277,38.0,24.0,14.0,41479.02631578947,13538.921052631578
2019-05-09,2870.719970703125,19.100000381469727,6.0,6.0,0.0,67395.83333333333,15850.333333333334
2019-05-10,2881.39990234375,16.040000915527344,41.0,32.0,9.0,31435.926829268294,8773.756097560976
2019-05-13,2811.8701171875,20.549999237060547,129.0,52.0,77.0,26595.04651162791,11568.341085271319
2019-05-14,2834.409912109375,18.059999465942383,16.0,16.0,0.0,66644.5625,13427.875
2019-05-15,2850.9599609375,16.440000534057617,8.0,6.0,2.0,64252.375,18825.625
2019-05-16,2876.320068359375,15.289999961853027,10.0,4.0,6.0,34377.0,14736.8
2019-05-17,2859.530029296875,15.960000038146973,15.0,15.0,0.0,91059.2,20871.066666666666
2019-05-20,2840.22998046875,16.309999465942383,51.0,40.0,11.0,51211.13725490196,15038.176470588236
2019-05-21,2864.360107421875,14.949999809265137,16.0,14.0,2.0,54568.75,13264.6875
2019-05-22,2856.27001953125,14.75,35.0,23.0,12.0,44198.885714285716,12977.828571428572
2019-05-23,2822.239990234375,16.920000076293945,14.0,13.0,1.0,77535.42857142857,17672.0
2019-05-24,2826.06005859375,15.850000381469728,28.0,21.0,7.0,59966.25,15982.92857142857
2019-05-28,2802.389892578125,17.5,59.0,39.0,20.0,54476.372881355936,16748.898305084746
2019-05-29,2783.02001953125,17.899999618530273,8.0,5.0,3.0,80561.625,24325.75
2019-05-30,2788.860107421875,17.299999237060547,20.0,18.0,2.0,72490.65,17294.3
2019-05-31,2752.06005859375,18.709999084472656,15.0,13.0,2.0,67692.93333333333,18315.666666666668
2019-06-03,2744.449951171875,18.86000061035156,58.0,35.0,23.0,48574.0,14081.603448275862
2019-06-04,2803.27001953125,16.969999313354492,7.0,4.0,3.0,47752.71428571428,12697.714285714286
2019-06-05,2826.14990234375,16.09000015258789,15.0,14.0,1.0,70707.06666666667,16630.333333333332
2019-06-06,2843.489990234375,15.93000030517578,11.0,10.0,1.0,67780.63636363637,14753.545454545454
2019-06-07,2873.340087890625,16.299999237060547,16.0,16.0,0.0,64301.25,13515.4375
2019-06-10,2886.72998046875,15.9399995803833,59.0,39.0,20.0,51126.59322033898,16984.762711864405
2019-06-11,2885.719970703125,15.989999771118164,21.0,21.0,0.0,52756.76190476191,11451.714285714286
2019-06-12,2879.840087890625,15.90999984741211,9.0,8.0,1.0,59365.0,15862.555555555555
2019-06-13,2891.639892578125,15.81999969482422,37.0,32.0,5.0,47363.13513513513,11036.567567567568
2019-06-14,2886.97998046875,15.279999732971191,14.0,12.0,2.0,43918.357142857145,11524.5
2019-06-17,2889.669921875,15.350000381469728,70.0,41.0,29.0,40669.37142857143,11604.685714285713
2019-06-18,2917.75,15.149999618530272,16.0,16.0,0.0,68625.5,14242.875
2019-06-19,2926.4599609375,14.329999923706056,15.0,15.0,0.0,77899.2,17043.8
2019-06-20,2954.179931640625,14.75,6.0,6.0,0.0,92161.5,19172.166666666668
2019-06-21,2950.4599609375,15.399999618530272,7.0,7.0,0.0,123900.0,28375.85714285714
2019-06-24,2945.35009765625,15.260000228881836,38.0,26.0,12.0,54962.5,15075.131578947368
2019-06-25,2917.3798828125,16.280000686645508,13.0,10.0,3.0,50710.153846153844,12768.076923076924
2019-06-26,2913.780029296875,16.209999084472656,45.0,27.0,18.0,33166.57777777778,9588.955555555556
2019-06-27,2924.919921875,15.81999969482422,11.0,11.0,0.0,124193.90909090909,27967.454545454544
2019-06-28,2941.760009765625,15.079999923706056,6.0,6.0,0.0,144225.16666666666,29481.0
2019-07-01,2964.330078125,14.0600004196167,32.0,31.0,1.0,70998.65625,14258.09375
2019-07-02,2973.010009765625,12.93000030517578,16.0,15.0,1.0,68546.1875,14048.4375
2019-07-03,2995.820068359375,12.56999969482422,18.0,18.0,0.0,100588.22222222222,20575.5
2019-07-05,2990.409912109375,13.279999732971191,51.0,21.0,30.0,40023.17647058824,13865.039215686274
2019-07-08,2975.949951171875,13.960000038146973,46.0,28.0,18.0,49760.30434782609,13028.195652173914
2019-07-09,2979.6298828125,14.09000015258789,14.0,12.0,2.0,61476.857142857145,13785.142857142857
2019-07-10,2993.070068359375,13.029999732971191,22.0,19.0,3.0,58180.72727272727,15462.0
2019-07-11,2999.909912109375,12.93000030517578,32.0,32.0,0.0,51781.3125,11674.65625
2019-07-12,3013.77001953125,12.390000343322754,54.0,27.0,27.0,21240.166666666668,8546.814814814816
2019-07-15,3014.300048828125,12.68000030517578,89.0,40.0,49.0,46010.449438202246,13865.651685393259
2019-07-16,3004.0400390625,12.859999656677246,12.0,11.0,1.0,120874.0,26291.916666666668
2019-07-17,2984.419921875,13.970000267028809,14.0,13.0,1.0,115314.92857142857,25022.714285714286
2019-07-18,2995.110107421875,13.529999732971191,14.0,14.0,0.0,74729.35714285714,16225.357142857143
2019-07-19,2976.610107421875,14.449999809265137,25.0,19.0,6.0,68511.2,21538.8
2019-07-22,2985.030029296875,13.529999732971191,62.0,41.0,21.0,54095.75806451613,17820.516129032258
2019-07-23,3005.469970703125,12.609999656677246,20.0,20.0,0.0,76970.3,14757.5
2019-07-24,3019.56005859375,12.06999969482422,34.0,26.0,8.0,56608.205882352944,16757.470588235294
2019-07-25,3003.669921875,12.739999771118164,26.0,23.0,3.0,71897.88461538461,18247.96153846154
2019-07-26,3025.860107421875,12.15999984741211,16.0,15.0,1.0,74229.1875,17426.875
2019-07-29,3020.969970703125,12.829999923706056,60.0,55.0,5.0,77450.08333333333,18590.533333333333
2019-07-30,3013.179931640625,13.9399995803833,29.0,23.0,6.0,57611.31034482759,14933.034482758621
2019-07-31,2980.3798828125,16.1200008392334,19.0,18.0,1.0,65131.42105263158,14635.315789473685
2019-08-01,2953.56005859375,17.8700008392334,16.0,16.0,0.0,65434.125,14244.0625
2019-08-02,2932.050048828125,17.610000610351562,13.0,12.0,1.0,132535.07692307694,32065.23076923077
2019-08-05,2844.739990234375,24.59000015258789,35.0,30.0,5.0,69983.82857142857,16497.885714285716
2019-08-06,2881.77001953125,20.170000076293945,18.0,16.0,2.0,58043.444444444445,14685.777777777777
2019-08-07,2883.97998046875,19.489999771118164,21.0,19.0,2.0,73554.42857142857,16567.238095238095
2019-08-08,2938.090087890625,16.90999984741211,18.0,18.0,0.0,78533.44444444444,15332.0
2019-08-09,2918.64990234375,17.969999313354492,9.0,6.0,3.0,51256.444444444445,18424.444444444445
2019-08-12,2882.699951171875,21.09000015258789,35.0,20.0,15.0,52090.0,17305.6
2019-08-13,2926.320068359375,17.520000457763672,39.0,18.0,21.0,27757.615384615383,11856.051282051281
2019-08-14,2840.60009765625,22.100000381469727,25.0,18.0,7.0,43969.44,13113.84
2019-08-15,2847.60009765625,21.18000030517578,33.0,17.0,16.0,32959.15151515151,13141.727272727272
2019-08-16,2888.679931640625,18.46999931335449,25.0,16.0,9.0,51027.96,14252.6
2019-08-19,2923.64990234375,16.8799991607666,67.0,41.0,26.0,37904.64179104478,14828.164179104477
2019-08-20,2900.510009765625,17.5,35.0,18.0,17.0,37916.514285714286,14801.371428571429
2019-08-21,2924.429931640625,15.800000190734863,24.0,22.0,2.0,51379.333333333336,11906.458333333334
2019-08-22,2922.949951171875,16.68000030517578,12.0,10.0,2.0,49281.666666666664,11543.0
2019-08-23,2847.110107421875,19.8700008392334,46.0,21.0,25.0,29389.41304347826,9848.608695652174
2019-08-26,2878.3798828125,19.31999969482422,85.0,55.0,30.0,37125.211764705884,11189.223529411765
2019-08-27,2869.159912109375,20.309999465942383,19.0,18.0,1.0,60137.36842105263,13327.684210526315
2019-08-28,2887.93994140625,19.350000381469727,15.0,15.0,0.0,78459.33333333333,17126.866666666665
2019-08-29,2924.580078125,17.8799991607666,15.0,12.0,3.0,57956.2,15149.466666666667
2019-08-30,2926.4599609375,18.979999542236328,24.0,19.0,5.0,41056.875,10785.708333333334
2019-09-03,2906.27001953125,19.65999984741211,150.0,70.0,80.0,23129.486666666668,7522.673333333333
2019-09-04,2937.780029296875,17.329999923706055,25.0,19.0,6.0,36833.84,9910.72
2019-09-05,2976.0,16.270000457763672,30.0,20.0,10.0,34610.4,8938.8
2019-09-06,2978.7099609375,15.0,26.0,23.0,3.0,44740.88461538462,10286.384615384615
2019-09-09,2978.429931640625,15.270000457763672,72.0,51.0,21.0,40456.22222222222,11330.194444444445
2019-09-10,2979.389892578125,15.199999809265137,26.0,12.0,14.0,24338.23076923077,9216.961538461539
2019-09-11,3000.929931640625,14.609999656677246,33.0,24.0,9.0,43842.30303030303,11620.30303030303
2019-09-12,3009.570068359375,14.220000267028809,26.0,14.0,12.0,33287.846153846156,11263.23076923077
2019-09-13,3007.389892578125,13.739999771118164,16.0,10.0,6.0,39855.9375,14303.1875
2019-09-16,2997.9599609375,14.670000076293944,72.0,55.0,17.0,47172.333333333336,12312.569444444445
2019-09-17,3005.699951171875,14.4399995803833,12.0,9.0,3.0,45460.166666666664,12482.333333333334
2019-09-18,3006.72998046875,13.949999809265137,43.0,20.0,23.0,22093.232558139534,9627.093023255815
2019-09-19,3006.7900390625,14.050000190734863,7.0,7.0,0.0,85790.0,17826.0
2019-09-20,2992.070068359375,15.31999969482422,16.0,9.0,7.0,35789.625,11801.3125
2019-09-23,2991.780029296875,14.90999984741211,51.0,44.0,7.0,55819.92156862745,15121.333333333334
2019-09-24,2966.60009765625,17.049999237060547,20.0,15.0,5.0,72258.65,18622.9
2019-09-25,2984.8701171875,15.960000038146973,37.0,23.0,14.0,36141.89189189189,13457.621621621622
2019-09-26,2977.6201171875,16.06999969482422,55.0,20.0,35.0,21727.18181818182,11698.254545454545
2019-09-27,2961.7900390625,17.219999313354492,24.0,22.0,2.0,64981.666666666664,18208.0
2019-09-30,2976.739990234375,16.239999771118164,117.0,74.0,43.0,38986.77777777778,15366.982905982906
2019-10-01,2940.25,18.559999465942383,30.0,16.0,14.0,47823.13333333333,18331.233333333334
2019-10-02,2887.610107421875,20.559999465942383,23.0,20.0,3.0,81296.86956521739,22758.043478260868
2019-10-03,2910.6298828125,19.1200008392334,42.0,26.0,16.0,34875.21428571428,14886.809523809523
2019-10-04,2952.010009765625,17.040000915527344,36.0,30.0,6.0,56892.444444444445,16826.305555555555
2019-10-07,2938.7900390625,17.860000610351562,115.0,75.0,40.0,42489.48695652174,14791.44347826087
2019-10-08,2893.06005859375,20.280000686645508,51.0,23.0,28.0,24694.823529411766,12168.529411764706
2019-10-09,2919.39990234375,18.63999938964844,49.0,36.0,13.0,40039.5918367347,12488.591836734693
2019-10-10,2938.1298828125,17.56999969482422,24.0,20.0,4.0,53589.25,14277.541666666666
2019-10-11,2970.27001953125,15.579999923706056,52.0,21.0,31.0,18533.903846153848,7674.307692307692
2019-10-14,2966.14990234375,14.56999969482422,86.0,70.0,16.0,51435.941860465115,14206.0
2019-10-15,2995.679931640625,13.539999961853027,15.0,15.0,0.0,64514.13333333333,16968.466666666667
2019-10-16,2989.68994140625,13.68000030517578,25.0,19.0,6.0,64455.04,19518.16
2019-10-17,2997.949951171875,13.789999961853027,32.0,19.0,13.0,50008.03125,21309.5625
2019-10-18,2986.199951171875,14.25,22.0,17.0,5.0,54367.59090909091,14599.772727272728
2019-10-21,3006.719970703125,14.0,95.0,51.0,44.0,30403.56842105263,12187.063157894738
2019-10-22,2995.989990234375,14.460000038146973,41.0,14.0,27.0,22674.0,10690.951219512195
2019-10-23,3004.52001953125,14.010000228881836,47.0,22.0,25.0,25392.744680851065,11302.808510638299
2019-10-24,3010.2900390625,13.710000038146973,15.0,10.0,5.0,34253.8,12746.2
2019-10-25,3022.550048828125,12.649999618530272,42.0,20.0,22.0,28780.95238095238,11193.833333333334
2019-10-28,3039.419921875,13.109999656677246,57.0,38.0,19.0,58750.42105263158,19928.929824561405
2019-10-29,3036.889892578125,13.199999809265137,48.0,18.0,30.0,28644.5625,11775.0625
2019-10-30,3046.77001953125,12.329999923706056,34.0,19.0,15.0,42235.32352941176,15961.64705882353
2019-10-31,3037.56005859375,13.220000267028809,37.0,18.0,19.0,31715.135135135137,14224.513513513513
2019-11-01,3066.909912109375,12.300000190734863,37.0,33.0,4.0,59819.2972972973,13738.378378378378
2019-11-04,3078.27001953125,12.829999923706056,97.0,54.0,43.0,33465.34020618557,13703.907216494845
2019-11-05,3074.6201171875,13.100000381469728,40.0,17.0,23.0,21979.175,11586.125
2019-11-06,3076.780029296875,12.619999885559082,23.0,16.0,7.0,43543.782608695656,12526.08695652174
2019-11-07,3085.179931640625,12.729999542236328,19.0,16.0,3.0,58429.52631578947,15257.526315789473
2019-11-08,3093.080078125,12.06999969482422,6.0,3.0,3.0,48902.0,20247.5
2019-11-11,3087.010009765625,12.6899995803833,133.0,56.0,77.0,25550.225563909775,12111.526315789473
2019-11-12,3091.840087890625,12.68000030517578,14.0,10.0,4.0,44607.71428571428,12856.714285714286
2019-11-13,3094.0400390625,13.0,43.0,13.0,30.0,18225.81395348837,12767.976744186046
2019-11-14,3096.6298828125,13.050000190734863,34.0,13.0,21.0,26426.323529411766,11390.470588235294
2019-11-15,3120.4599609375,12.050000190734863,43.0,20.0,23.0,27745.60465116279,15074.32558139535
2019-11-18,3122.030029296875,12.460000038146973,90.0,65.0,25.0,35625.08888888889,13150.477777777778
2019-11-19,3120.179931640625,12.859999656677246,38.0,7.0,31.0,12816.921052631578,12205.21052631579
2019-11-20,3108.4599609375,12.779999732971191,37.0,17.0,20.0,31588.81081081081,14816.513513513513
2019-11-21,3103.5400390625,13.130000114440918,35.0,23.0,12.0,39103.25714285715,15396.314285714287
2019-11-22,3110.2900390625,12.34000015258789,30.0,15.0,15.0,26780.566666666666,15498.266666666666
2019-11-25,3133.639892578125,11.869999885559082,80.0,41.0,39.0,31335.575,11725.5
2019-11-26,3140.52001953125,11.539999961853027,25.0,10.0,15.0,27492.08,11868.4
2019-11-27,3153.6298828125,11.75,11.0,8.0,3.0,121233.36363636363,31956.0
2019-11-29,3140.97998046875,12.619999885559082,9.0,4.0,5.0,89502.22222222222,25416.555555555555
2019-12-02,3113.8701171875,14.90999984741211,58.0,40.0,18.0,42328.34482758621,14074.01724137931
2019-12-03,3093.199951171875,15.960000038146973,33.0,4.0,29.0,10038.30303030303,8667.30303030303
2019-12-04,3112.760009765625,14.800000190734863,31.0,7.0,24.0,15455.838709677419,13548.032258064517
2019-12-05,3117.429931640625,14.520000457763672,25.0,11.0,14.0,42746.76,15855.88
2019-12-06,3145.909912109375,13.619999885559082,26.0,17.0,9.0,45410.692307692305,14180.23076923077
2019-12-09,3135.9599609375,15.859999656677246,161.0,47.0,114.0,17883.062111801242,10844.459627329192
2019-12-10,3132.52001953125,15.68000030517578,48.0,15.0,33.0,23383.229166666668,10101.416666666666
2019-12-11,3141.6298828125,14.989999771118164,78.0,12.0,66.0,9749.02564102564,9827.705128205129
2019-12-12,3168.570068359375,13.9399995803833,112.0,23.0,89.0,10433.214285714286,9954.69642857143
2019-12-13,3168.800048828125,12.630000114440918,30.0,21.0,9.0,57264.333333333336,15828.633333333333
2019-12-16,3191.449951171875,12.140000343322754,116.0,61.0,55.0,30290.387931034482,12430.724137931034
2019-12-17,3192.52001953125,12.289999961853027,17.0,17.0,0.0,61776.05882352941,14503.0
2019-12-18,3191.139892578125,12.579999923706056,53.0,25.0,28.0,34804.67924528302,13172.905660377359
2019-12-19,3205.3701171875,12.5,81.0,14.0,67.0,20508.185185185186,12440.271604938273
2019-12-20,3221.219970703125,12.510000228881836,41.0,25.0,16.0,47206.12195121951,18638.853658536584
2019-12-23,3224.010009765625,12.609999656677246,59.0,31.0,28.0,39686.372881355936,14615.64406779661
2019-12-24,3223.3798828125,12.670000076293944,16.0,13.0,3.0,60599.625,17395.8125
2019-12-26,3239.909912109375,12.649999618530272,30.0,22.0,8.0,73989.03333333334,19313.766666666666
2019-12-27,3240.02001953125,13.43000030517578,29.0,13.0,16.0,33396.24137931035,13429.862068965518
2019-12-30,3221.2900390625,14.81999969482422,65.0,28.0,37.0,32625.615384615383,14640.323076923078
2019-12-31,3230.780029296875,13.779999732971191,35.0,25.0,10.0,58554.2,16425.6
2020-01-02,3257.85009765625,12.470000267028809,40.0,15.0,25.0,39303.0,13594.5
2020-01-03,3234.85009765625,14.020000457763672,32.0,13.0,19.0,58981.5,24276.90625
2020-01-06,3246.280029296875,13.850000381469728,18.0,17.0,1.0,216884.44444444444,50923.77777777778
2020-01-07,3237.179931640625,13.789999961853027,33.0,4.0,29.0,17558.636363636364,12806.181818181818
2020-01-08,3253.050048828125,13.449999809265137,2.0,1.0,1.0,356562.0,87351.5
2020-01-09,3274.699951171875,12.539999961853027,29.0,16.0,13.0,65054.44827586207,15698.241379310344
2020-01-10,3265.35009765625,12.5600004196167,39.0,14.0,25.0,28995.5641025641,8922.179487179486
2020-01-13,3288.1298828125,12.31999969482422,72.0,48.0,24.0,77072.36111111111,22079.208333333332
2020-01-14,3283.14990234375,12.390000343322754,7.0,5.0,2.0,101635.28571428571,23257.285714285714
2020-01-15,3289.2900390625,12.420000076293944,36.0,10.0,26.0,24417.25,13565.166666666666
2020-01-16,3316.81005859375,12.31999969482422,20.0,10.0,10.0,57815.55,15292.95
2020-01-17,3329.6201171875,12.100000381469728,38.0,17.0,21.0,45889.92105263158,16515.5
2020-01-21,3320.7900390625,12.850000381469728,64.0,43.0,21.0,68344.65625,20246.296875
2020-01-22,3321.75,12.90999984741211,144.0,18.0,126.0,8123.861111111111,8615.131944444445
2020-01-23,3325.5400390625,12.979999542236328,25.0,24.0,1.0,69101.84,15696.92
2020-01-24,3295.469970703125,14.5600004196167,62.0,20.0,42.0,27344.435483870966,12842.774193548386
2020-01-27,3243.6298828125,18.229999542236328,148.0,52.0,96.0,31325.45945945946,13016.574324324325
2020-01-28,3276.239990234375,16.280000686645508,53.0,19.0,34.0,23404.622641509435,9617.22641509434
2020-01-29,3273.39990234375,16.389999389648438,40.0,24.0,16.0,47330.6,15657.5
2020-01-30,3283.659912109375,15.489999771118164,40.0,16.0,24.0,25097.375,13133.2
2020-01-31,3225.52001953125,18.84000015258789,22.0,11.0,11.0,47136.0,15863.545454545454
2020-02-03,3248.919921875,17.969999313354492,97.0,31.0,66.0,35024.0618556701,13339.62886597938
2020-02-04,3297.590087890625,16.049999237060547,54.0,9.0,45.0,22058.314814814814,9610.666666666666
2020-02-05,3334.68994140625,15.149999618530272,34.0,8.0,26.0,52980.76470588235,21927.617647058825
2020-02-06,3345.780029296875,14.960000038146973,10.0,8.0,2.0,73270.6,20482.9
2020-02-07,3327.7099609375,15.470000267028809,66.0,20.0,46.0,24792.60606060606,14557.954545454546
2020-02-10,3352.090087890625,15.039999961853027,140.0,47.0,93.0,30048.22142857143,13326.521428571428
2020-02-11,3357.75,15.18000030517578,33.0,13.0,20.0,33595.545454545456,18024.363636363636
2020-02-12,3379.449951171875,13.739999771118164,33.0,29.0,4.0,66141.12121212122,17878.848484848484
2020-02-13,3373.93994140625,14.149999618530272,9.0,8.0,1.0,98422.55555555556,22869.222222222223
2020-02-14,3380.159912109375,13.68000030517578,24.0,21.0,3.0,49186.791666666664,13555.166666666666
2020-02-18,3370.2900390625,14.829999923706056,103.0,53.0,50.0,36691.912621359224,12311.533980582524
2020-02-19,3386.14990234375,14.380000114440918,33.0,9.0,24.0,19119.242424242424,10367.272727272728
2020-02-20,3373.22998046875,15.5600004196167,38.0,24.0,14.0,45574.97368421053,13377.263157894737
2020-02-21,3337.75,17.079999923706055,33.0,14.0,19.0,26566.060606060608,9365.242424242424
2020-02-24,3225.889892578125,25.030000686645508,77.0,35.0,42.0,42991.753246753244,14894.64935064935
2020-02-25,3128.2099609375,27.850000381469727,23.0,11.0,12.0,29448.565217391304,13381.782608695652
2020-02-26,3116.389892578125,27.559999465942383,48.0,19.0,29.0,25570.333333333332,11529.833333333334
2020-02-27,2978.760009765625,39.15999984741211,7.0,4.0,3.0,34176.857142857145,14759.142857142857
2020-02-28,2954.219970703125,40.11000061035156,23.0,20.0,3.0,64027.782608695656,16899.91304347826
2020-03-02,3090.22998046875,33.41999816894531,88.0,52.0,36.0,38812.920454545456,13690.272727272728
2020-03-03,3003.3701171875,36.81999969482422,25.0,23.0,2.0,46161.2,11880.8
2020-03-04,3130.1201171875,31.989999771118164,46.0,34.0,12.0,48929.565217391304,12943.282608695652
2020-03-05,3023.93994140625,39.619998931884766,28.0,19.0,9.0,62087.21428571428,16848.428571428572
2020-03-06,2972.3701171875,41.93999862670898,36.0,17.0,19.0,26733.75,8961.805555555555
2020-03-09,2746.56005859375,54.459999084472656,58.0,30.0,28.0,48993.15517241379,16900.41379310345
2020-03-10,2882.22998046875,47.29999923706055,27.0,19.0,8.0,42731.148148148146,14302.814814814816
2020-03-11,2741.3798828125,53.900001525878906,29.0,19.0,10.0,51828.24137931035,14107.241379310344
2020-03-12,2480.639892578125,75.47000122070312,40.0,9.0,31.0,20131.8,9090.75
2020-03-13,2711.02001953125,57.83000183105469,25.0,15.0,10.0,74785.76,20475.64
2020-03-16,2386.1298828125,82.69000244140625,73.0,43.0,30.0,74068.75342465754,21227.835616438355
2020-03-17,2529.18994140625,75.91000366210938,49.0,7.0,42.0,22036.591836734693,9510.591836734693
2020-03-18,2398.10009765625,76.44999694824219,34.0,17.0,17.0,68219.23529411765,16333.235294117647
2020-03-19,2409.389892578125,72.0,14.0,6.0,8.0,59344.5,21245.714285714286
2020-03-20,2304.919921875,66.04000091552734,56.0,4.0,52.0,5416.553571428572,4789.464285714285
2020-03-23,2237.39990234375,61.59000015258789,139.0,34.0,105.0,29450.88489208633,12925.971223021583
2020-03-24,2447.330078125,61.66999816894531,46.0,22.0,24.0,45495.913043478264,15340.739130434782
2020-03-25,2475.56005859375,63.95000076293945,31.0,13.0,18.0,58971.25806451613,16015.129032258064
2020-03-26,2630.070068359375,61.0,8.0,5.0,3.0,93466.0,19360.125
2020-03-27,2541.469970703125,65.54000091552734,22.0,19.0,3.0,74226.13636363637,17003.590909090908
2020-03-30,2626.64990234375,57.08000183105469,86.0,44.0,42.0,51317.62790697674,15118.139534883721
2020-03-31,2584.590087890625,53.540000915527344,24.0,10.0,14.0,44285.25,18775.5
2020-04-01,2470.5,57.060001373291016,7.0,4.0,3.0,79667.57142857143,21854.285714285714
2020-04-02,2526.89990234375,50.90999984741211,15.0,8.0,7.0,52495.333333333336,15457.0
2020-04-03,2488.64990234375,46.79999923706055,15.0,9.0,6.0,48139.4,13051.0
2020-04-06,2663.679931640625,45.2400016784668,111.0,37.0,74.0,36159.77477477478,13000.495495495496
2020-04-07,2659.409912109375,46.70000076293945,19.0,16.0,3.0,76274.8947368421,19575.42105263158
2020-04-08,2749.97998046875,43.34999847412109,22.0,17.0,5.0,108144.04545454546,23582.363636363636
2020-04-09,2789.820068359375,41.66999816894531,8.0,4.0,4.0,99713.125,18679.375
2020-04-13,2761.6298828125,41.16999816894531,163.0,68.0,95.0,49316.63803680982,15628.110429447852
2020-04-14,2846.06005859375,37.7599983215332,16.0,11.0,5.0,89650.5625,26376.5
2020-04-15,2783.360107421875,40.84000015258789,12.0,6.0,6.0,47743.0,15366.666666666666
2020-04-16,2799.550048828125,40.11000061035156,7.0,6.0,1.0,156420.0,42858.0
2020-04-17,2874.56005859375,38.150001525878906,15.0,14.0,1.0,152480.86666666667,34465.2
2020-04-20,2823.159912109375,43.83000183105469,117.0,37.0,80.0,32120.30769230769,14176.435897435897
2020-04-21,2736.56005859375,45.40999984741211,36.0,16.0,20.0,54514.47222222222,20904.305555555555
2020-04-22,2799.31005859375,41.97999954223633,22.0,10.0,12.0,66231.86363636363,20691.272727272728
2020-04-23,2797.800048828125,41.380001068115234,33.0,24.0,9.0,32901.30303030303,11357.181818181818
2020-04-24,2836.739990234375,35.93000030517578,30.0,16.0,14.0,46176.8,13568.5
2020-04-27,2878.47998046875,33.290000915527344,82.0,42.0,40.0,64936.51219512195,18675.682926829268
2020-04-28,2863.389892578125,33.56999969482422,22.0,8.0,14.0,42780.72727272727,22192.18181818182
2020-04-29,2939.510009765625,31.229999542236328,21.0,5.0,16.0,24199.47619047619,10560.42857142857
2020-04-30,2912.429931640625,34.150001525878906,67.0,21.0,46.0,29104.17910447761,17666.910447761195
2020-05-01,2830.7099609375,37.18999862670898,38.0,16.0,22.0,33422.97368421053,12877.947368421053
2020-05-04,2842.739990234375,35.970001220703125,81.0,47.0,34.0,55355.7037037037,18298.246913580246
2020-05-05,2868.43994140625,33.61000061035156,33.0,19.0,14.0,49755.15151515151,13572.969696969696
2020-05-06,2848.419921875,34.119998931884766,13.0,8.0,5.0,59428.38461538462,17285.69230769231
2020-05-07,2881.18994140625,31.440000534057617,10.0,6.0,4.0,55066.8,16922.9
2020-05-08,2929.800048828125,27.979999542236328,12.0,11.0,1.0,85959.33333333333,20064.416666666668
2020-05-11,2930.18994140625,27.56999969482422,188.0,58.0,130.0,27243.281914893618,13507.127659574468
2020-05-12,2870.1201171875,33.040000915527344,53.0,27.0,26.0,49029.35849056604,15852.132075471698
2020-05-13,2820.0,35.279998779296875,26.0,11.0,15.0,54601.307692307695,18960.576923076922
2020-05-14,2852.5,32.61000061035156,28.0,15.0,13.0,56124.92857142857,23106.464285714286
2020-05-15,2863.699951171875,31.88999938964844,40.0,14.0,26.0,41976.85,17299.0
2020-05-18,2953.909912109375,29.299999237060547,126.0,72.0,54.0,54349.444444444445,19960.9126984127
2020-05-19,2922.93994140625,30.530000686645508,23.0,13.0,10.0,37165.95652173913,13962.869565217392
2020-05-20,2971.610107421875,27.989999771118164,53.0,28.0,25.0,41708.47169811321,15952.471698113208
2020-05-21,2948.510009765625,29.530000686645508,24.0,15.0,9.0,58789.458333333336,20000.166666666668
2020-05-22,2955.449951171875,28.15999984741211,51.0,36.0,15.0,40009.56862745098,13848.156862745098
2020-05-26,2991.77001953125,28.01000022888184,138.0,74.0,64.0,53425.413043478264,19437.492753623188
2020-05-27,3036.1298828125,27.6200008392334,41.0,22.0,19.0,70101.12195121951,23076.585365853658
2020-05-28,3029.72998046875,28.59000015258789,64.0,30.0,34.0,39241.609375,15102.875
2020-05-29,3044.31005859375,27.51000022888184,18.0,16.0,2.0,175710.83333333334,41185.666666666664
2020-06-01,3055.72998046875,28.229999542236328,74.0,40.0,34.0,104549.56756756757,36344.98648648649
2020-06-02,3080.820068359375,26.84000015258789,77.0,30.0,47.0,52076.28571428572,24390.597402597403
2020-06-03,3122.8701171875,25.65999984741211,56.0,26.0,30.0,55214.78571428572,20309.01785714286
2020-06-04,3112.35009765625,25.809999465942383,102.0,46.0,56.0,51052.62745098039,20692.607843137255
2020-06-05,3193.929931640625,24.520000457763672,153.0,28.0,125.0,16855.980392156864,6380.895424836602
2020-06-08,3232.389892578125,25.809999465942383,116.0,60.0,56.0,62102.06896551724,21589.23275862069
2020-06-09,3207.179931640625,27.56999969482422,45.0,18.0,27.0,53891.37777777778,17394.62222222222
2020-06-10,3190.139892578125,27.56999969482422,19.0,17.0,2.0,94698.63157894737,24162.684210526317
2020-06-11,3002.10009765625,40.790000915527344,39.0,29.0,10.0,70256.7435897436,18812.0
2020-06-12,3041.31005859375,36.09000015258789,36.0,12.0,24.0,33296.555555555555,18227.527777777777
2020-06-15,3066.590087890625,34.400001525878906,74.0,38.0,36.0,71094.16216216216,22163.702702702703
2020-06-16,3124.739990234375,33.66999816894531,14.0,6.0,8.0,44335.07142857143,18846.571428571428
2020-06-17,3113.489990234375,33.470001220703125,20.0,3.0,17.0,30318.15,30531.45
2020-06-18,3115.340087890625,32.939998626708984,50.0,47.0,3.0,71149.52,16029.82
